Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3"
t1,0-0,0,---,"2,(0-1) FX",,TBR,Yandy Díaz,Eduardo Rodriguez,3%,53%,Single to LF (Ground Ball thru SS-3B Hole)
t1,0-0,0,1--,"5,(3-1) CBBBX",O,TBR,Tommy Pham,Eduardo Rodriguez,0%,54%,Single to LF (Fly Ball to Deep LF-CF); Díaz to 3B; Pham out at 2B
t1,0-0,1,--3,"6,(3-2) BFBFBX",R,TBR,Brandon Lowe,Eduardo Rodriguez,5%,59%,Single to RF (Line Drive to Short CF-RF); Díaz Scores
t1,1-0,1,1--,"1,(0-0) X",,TBR,Avisail Garcia,Eduardo Rodriguez,5%,64%,Single to CF (Line Drive to CF-RF); Lowe to 3B
t1,1-0,1,1-3,"4,(1-2) CFBX",RO,TBR,Travis d'Arnaud,Eduardo Rodriguez,1%,65%,Lineout: RF/Sacrifice Fly (Deep RF Line); Lowe Scores
t1,2-0,2,1--,"5,(2-2) FBSBC",O,TBR,Willy Adames,Eduardo Rodriguez,-2%,63%,Strikeout Looking
,,,,,,,,,"2 runs, 4 hits, 0 errors, 1 LOB. Rays 2, Red Sox 0.","2 runs, 4 hits, 0 errors, 1 LOB. Rays 2, Red Sox 0.","2 runs, 4 hits, 0 errors, 1 LOB. Rays 2, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3"
b1,0-2,0,---,"4,(1-2) CBCX",,BOS,Mookie Betts,Blake Snell,-4%,59%,Single to RF (Line Drive to Short CF-RF)
b1,0-2,0,1--,"5,(3-1) BC111BBB",,BOS,Christian Vazquez,Blake Snell,-6%,54%,Walk; Betts to 2B
b1,0-2,0,12-,"5,(2-2) FSBBB",,BOS,Xander Bogaerts,Blake Snell,-4%,50%,Wild Pitch; Betts to 3B; Vazquez to 2B
b1,0-2,0,-23,"7,(3-2) FSBBB.FS",O,BOS,Xander Bogaerts,Blake Snell,5%,55%,Strikeout Swinging
b1,0-2,1,-23,"5,(0-2) SSFFS",O,BOS,Michael Chavis,Blake Snell,8%,62%,Strikeout Swinging (C-1B)
b1,0-2,2,-23,"3,(0-2) FSS",O,BOS,Eduardo Nunez,Blake Snell,6%,68%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Rays 2, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Rays 2, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Rays 2, Red Sox 0."
"Top of the 2nd, Rays Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9"
t2,2-0,0,---,"2,(0-1) CX",O,TBR,Christian Arroyo,Eduardo Rodriguez,-2%,66%,Groundout: 1B unassisted
t2,2-0,1,---,"5,(3-1) BCBBX",R,TBR,Guillermo Heredia,Eduardo Rodriguez,8%,75%,Home Run (Fly Ball to Deep LF-CF)
t2,3-0,1,---,"1,(0-0) X",O,TBR,Daniel Robertson,Eduardo Rodriguez,-1%,73%,Groundout: 2B-1B (SS-2B)
t2,3-0,2,---,"5,(2-2) SFBBC",O,TBR,Yandy Díaz,Eduardo Rodriguez,-1%,73%,Strikeout Looking
,,,,,,,,,"1 run, 1 hit, 0 errors, 0 LOB. Rays 3, Red Sox 0.","1 run, 1 hit, 0 errors, 0 LOB. Rays 3, Red Sox 0.","1 run, 1 hit, 0 errors, 0 LOB. Rays 3, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Behind 0-3, Rays' Blake Snell facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Rays' Blake Snell facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Rays' Blake Snell facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Rays' Blake Snell facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Rays' Blake Snell facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Rays' Blake Snell facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Rays' Blake Snell facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Rays' Blake Snell facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Rays' Blake Snell facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Rays' Blake Snell facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Rays' Blake Snell facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Rays' Blake Snell facing 6-7-8"
b2,0-3,0,---,"3,(1-1) CBX",,BOS,Sam Travis,Blake Snell,-4%,69%,Single to CF (Line Drive to CF-RF)
b2,0-3,0,1--,"2,(0-1) CX",,BOS,Jackie Bradley Jr.,Blake Snell,-8%,61%,Single to RF (Ground Ball thru 2B-1B); Travis to 3B
b2,0-3,0,1-3,"5,(2-2) BC*BFS",O,BOS,Sandy Leon,Blake Snell,6%,67%,Strikeout Swinging
b2,0-3,1,1-3,"1,(1-0) B1",O,BOS,Marco Hernandez,Blake Snell,8%,74%,Bradley Caught Stealing (PO) 2B (P-1B-SS)
b2,0-3,2,--3,"3,(2-0) B1.BX",R,BOS,Marco Hernandez,Blake Snell,-7%,67%,Single to LF (Line Drive to Short LF); Travis Scores
b2,1-3,2,1--,"4,(2-1) BC*BX",O,BOS,Mookie Betts,Blake Snell,3%,70%,Foul Popfly: 1B (1B into Foul Terr.)
,,,,,,,,,"1 run, 3 hits, 0 errors, 1 LOB. Rays 3, Red Sox 1.","1 run, 3 hits, 0 errors, 1 LOB. Rays 3, Red Sox 1.","1 run, 3 hits, 0 errors, 1 LOB. Rays 3, Red Sox 1."
