Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
37,Dairon Blanco,30,KCR,69,138,124,19,32,7,4,3,18,24,5,10,33,.258,.324,.452,.775,111,56,2,2,2,0,0,79H/8D
38,JJ Bleday*,25,OAK,82,303,256,35,50,11,0,10,27,5,1,42,72,.195,.310,.355,.666,91,91,3,2,0,3,0,789/HD
39,Jackie Bradley Jr.*,33,KCR,43,113,105,10,14,5,0,1,6,0,0,5,29,.133,.188,.210,.397,10,22,3,2,1,0,0,89/7H
40,Michael Brantley*,36,HOU,15,57,54,7,15,2,0,2,7,0,0,2,2,.278,.298,.426,.724,98,23,2,0,0,1,0,7/DH
41,Matt Brash,25,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
42,Alex Bregman,29,HOU,161,724,622,103,163,28,4,25,98,3,1,92,87,.262,.363,.441,.804,122,274,22,8,0,2,1,*5/D
43,Will Brennan*,25,CLE,138,455,432,41,115,24,0,5,41,13,5,16,57,.266,.299,.356,.655,83,154,4,5,0,2,2,*9H8/7D
44,Jonah Bride,27,OAK,40,106,88,9,15,3,0,0,7,0,1,11,22,.170,.286,.205,.490,45,18,3,4,1,2,0,5/HD3
45,Seth Brown*,30,OAK,112,378,343,33,76,19,1,14,52,3,1,30,101,.222,.286,.405,.692,96,139,6,2,1,2,1,97HD3
46,Vidal Bruján#,25,TBR,37,84,76,14,13,2,0,0,6,3,2,5,21,.171,.241,.197,.438,25,15,1,2,1,0,0,4H/695
47,J.B. Bukauskas,26,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
48,Aaron Bummer*,29,CHW,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
49,Jake Burger,27,CHW,88,323,294,44,63,15,1,25,52,1,1,22,102,.214,.279,.527,.806,113,155,3,5,0,2,0,5D/H34
50,Lawrence Butler*,22,OAK,42,129,123,10,26,4,0,4,10,0,0,4,35,.211,.240,.341,.582,64,42,5,1,0,1,0,8/H9
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
51,Byron Buxton,29,MIN,85,347,304,49,63,17,1,17,42,9,0,35,109,.207,.294,.438,.731,98,133,3,4,0,4,2,D/H
52,José Caballero,26,SEA,104,280,231,37,51,9,1,4,26,26,3,28,66,.221,.343,.320,.663,90,74,0,17,0,4,0,4H6/5D7
53,Trey Cabbage*,26,LAA,22,56,53,5,11,3,0,1,7,1,1,2,26,.208,.232,.321,.553,49,17,1,0,0,1,0,/39H78
54,Miguel Cabrera,40,DET,98,370,334,21,86,20,0,4,34,0,0,31,74,.257,.322,.353,.675,86,118,11,2,0,3,0,D/H3
55,Oswaldo Cabrera#,24,NYY,115,330,298,35,63,11,0,5,29,8,0,25,72,.211,.275,.299,.574,58,89,6,2,3,2,1,795H/46D38
56,Kole Calhoun*,35,CLE,43,174,157,18,34,7,0,6,25,0,1,13,37,.217,.282,.376,.657,82,59,3,2,0,2,0,3D/9H
57,Willie Calhoun*,28,NYY,44,149,134,16,32,7,0,5,16,0,0,14,20,.239,.309,.403,.712,94,54,2,0,0,1,1,D/9H7
58,Junior Caminero,19,TBR,7,36,34,4,8,1,0,1,7,0,0,2,8,.235,.278,.353,.631,75,12,2,0,0,0,0,/5D64
59,Yennier Cano,29,BAL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
60,Dominic Canzone*,25,SEA,44,141,135,19,29,11,0,5,13,1,0,6,24,.215,.248,.407,.656,81,55,4,0,0,0,0,7D/9H
61,Conner Capel*,26,OAK,32,86,73,6,19,5,0,0,3,5,3,12,25,.260,.372,.329,.701,104,24,1,1,0,0,0,97/HD
62,Kerry Carpenter*,25,DET,118,459,418,57,116,17,2,20,64,6,0,32,115,.278,.340,.471,.811,120,197,5,8,0,1,3,9D7/H
63,Evan Carter*,20,TEX,23,75,62,15,19,4,1,5,12,3,0,12,24,.306,.413,.645,1.058,182,40,1,0,0,1,1,7/89H
64,Triston Casas*,23,BOS,132,502,429,66,113,21,2,24,65,0,0,70,126,.263,.367,.490,.856,129,210,7,1,0,2,2,*3H/D
65,Willi Castro#,26,MIN,124,409,358,60,92,18,5,9,34,33,5,34,99,.257,.339,.411,.750,106,147,5,12,2,3,1,785H4/69D1
66,Yu Chang,27,BOS,39,112,105,12,17,2,0,6,18,4,0,3,34,.162,.200,.352,.552,45,37,2,2,2,0,0,6/4H35D
67,Aroldis Chapman*,35,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
68,Aroldis Chapman*,35,KCR,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
69,Matt Chapman,30,TOR,140,581,509,66,122,39,2,17,54,4,2,62,165,.240,.330,.424,.755,108,216,4,8,0,2,1,*5/DH
70,Taylor Clarke,30,KCR,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
71,Ernie Clement,27,TOR,29,52,50,7,19,1,1,1,10,1,0,1,4,.380,.385,.500,.885,144,25,0,0,0,1,0,6H/45D1
72,Oscar Colás*,24,CHW,75,263,245,32,53,9,0,5,19,4,3,12,71,.216,.257,.314,.571,55,77,5,2,2,2,1,9/8HD
73,Dylan Coleman,26,KCR,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
74,Zack Collins*,28,CLE,2,6,4,0,2,0,0,0,0,0,0,2,2,.500,.667,.500,1.167,236,2,0,0,0,0,0,/2
75,Franchy Cordero*,28,NYY,24,71,69,9,13,2,0,6,13,0,0,2,25,.188,.211,.478,.690,81,33,0,0,0,0,0,9/7H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
76,Carlos Correa,28,MIN,135,580,514,60,118,29,2,18,65,0,0,59,131,.230,.312,.399,.711,94,205,30,4,0,3,3,*6
77,Danny Coulombe*,33,BAL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
78,Colton Cowser*,23,BAL,26,77,61,15,7,2,0,0,4,1,0,13,22,.115,.286,.148,.433,28,9,1,2,0,1,0,98/7H
79,Austin Cox*,26,KCR,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
80,J.P. Crawford*,28,SEA,145,638,534,94,142,35,0,19,65,2,0,94,125,.266,.380,.438,.818,131,234,7,5,3,2,1,*6/H
81,Kutter Crawford,27,BOS,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1/H
82,C.J. Cron,33,LAA,15,54,50,7,10,0,0,1,5,0,0,4,15,.200,.259,.260,.519,43,13,3,0,0,0,0,3/DH
83,Tyler Cropley,27,KCR,2,7,6,0,1,0,0,0,1,0,0,0,2,.167,.143,.167,.310,-15,1,0,0,0,1,0,/2
84,Bobby Dalbec,28,BOS,21,53,49,6,10,2,0,1,1,1,0,4,28,.204,.264,.306,.570,54,15,0,0,0,0,0,3/H5D46
85,Paul DeJong,29,TOR,13,44,44,1,3,0,0,0,1,0,0,0,18,.068,.068,.068,.136,-62,3,1,0,0,0,0,6
86,Rafael Devers*,26,BOS,153,656,580,90,157,34,0,33,100,5,1,62,126,.271,.351,.500,.851,126,290,15,11,0,3,10,*5/DH6
87,Aledmys Díaz,32,OAK,109,344,315,25,72,20,1,4,24,1,0,17,66,.229,.280,.337,.616,76,106,14,7,1,4,2,56H743/D
88,Isan Díaz*,27,DET,2,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/4H
89,Jordan Diaz,22,OAK,90,293,272,20,60,9,0,10,27,0,1,17,69,.221,.273,.364,.637,81,99,10,3,0,1,0,54D/H3
90,Yainer Diaz,24,HOU,104,377,355,51,100,22,0,23,60,0,0,11,74,.282,.308,.538,.846,128,191,12,5,0,6,0,2DH/3
91,Yandy Díaz,31,TBR,137,600,525,95,173,35,0,22,78,0,1,65,94,.330,.410,.522,.932,158,274,16,8,0,2,0,*3D/5H
92,Jasson Domínguez#,20,NYY,8,33,31,6,8,1,0,4,7,1,0,2,8,.258,.303,.677,.980,158,21,1,0,0,0,0,/8
93,Josh Donaldson,37,NYY,33,120,106,13,15,1,0,10,15,0,0,12,32,.142,.225,.434,.659,75,46,2,0,0,2,0,5/DH1
94,Hunter Dozier,31,KCR,29,91,82,8,15,2,1,2,9,2,0,8,29,.183,.253,.305,.558,53,25,0,0,0,1,0,5/397HD
95,Brandon Drury,30,LAA,125,523,485,61,127,30,3,26,83,0,2,25,136,.262,.306,.497,.803,114,241,14,8,0,5,0,43/DH
96,Mauricio Dubón,28,HOU,132,492,467,76,130,26,3,10,46,7,2,19,70,.278,.309,.411,.720,97,192,10,3,0,3,0,48H/76395
97,Matt Duffy,32,KCR,78,209,191,17,48,8,0,2,16,1,0,12,39,.251,.306,.325,.631,75,62,4,4,0,2,0,54H3/D16
98,Ezequiel Duran,24,TEX,122,439,406,55,112,22,2,14,46,8,4,23,120,.276,.324,.443,.768,106,180,7,7,1,2,1,675D/4H39
99,Jarren Duran*,26,BOS,102,362,332,46,98,34,2,8,40,24,2,24,90,.295,.346,.482,.828,121,160,3,3,0,2,1,87H/D9
100,Adam Duvall,34,BOS,92,353,320,45,79,24,2,21,58,4,0,22,110,.247,.303,.531,.834,119,170,0,6,0,5,1,89/H7D
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
101,Nate Eaton,26,KCR,28,56,53,2,4,0,0,0,1,3,0,2,21,.075,.125,.075,.200,-42,4,0,1,0,0,0,7/H89D51
102,Cam Eden,25,TOR,5,6,6,1,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,-7,1,0,0,0,0,0,/HD7
103,Eduardo Escobar#,34,LAA,59,189,178,17,39,3,3,2,15,0,1,10,54,.219,.259,.303,.563,53,54,3,0,0,1,0,5H4/31D
104,Santiago Espinal,28,TOR,93,254,230,30,57,14,0,2,25,2,1,18,36,.248,.310,.335,.644,80,77,5,3,2,1,1,45H6/D
105,Kyle Farmer,32,MIN,120,369,336,49,86,14,2,11,46,2,4,23,86,.256,.317,.408,.725,98,137,7,8,0,2,0,456H/37D
106,Freddy Fermin,28,KCR,70,235,217,26,61,10,1,9,32,0,0,13,50,.281,.321,.461,.781,112,100,11,1,1,3,0,2/HD
107,David Fletcher,29,LAA,33,97,89,7,22,1,0,2,12,0,0,7,9,.247,.302,.326,.628,72,29,2,0,1,0,1,64/5H
108,Estevan Florial*,25,NYY,19,71,61,5,14,3,1,0,8,3,0,7,20,.230,.324,.311,.635,76,19,0,2,0,1,0,8/H
109,Mike Ford*,30,SEA,83,251,219,32,50,6,0,16,34,0,0,24,81,.228,.323,.475,.798,122,104,4,7,0,1,0,DH3/1
110,Ty France,28,SEA,158,665,587,79,147,32,0,12,58,1,0,43,117,.250,.337,.366,.703,99,215,25,34,0,1,0,*3/H
111,Wander Franco#,22,TBR,112,491,442,65,124,23,6,17,58,30,10,42,69,.281,.344,.475,.819,126,210,18,3,0,4,3,*6/HD
112,Adam Frazier*,31,BAL,141,455,412,59,99,21,2,13,60,11,4,32,68,.240,.300,.396,.696,94,163,4,4,4,2,0,*4H/97D
113,Clint Frazier,28,CHW,33,76,66,10,13,1,1,0,3,4,2,10,23,.197,.303,.242,.545,52,16,0,0,0,0,0,9H/78
114,Tyler Freeman,24,CLE,64,168,153,20,37,7,0,4,18,5,0,10,30,.242,.295,.366,.661,84,56,3,2,2,1,0,5H46D/37
115,David Fry,27,CLE,57,113,101,12,24,6,0,4,15,2,0,8,30,.238,.319,.416,.734,104,42,3,4,0,0,0,23H/9D715
116,Shintaro Fujinami,29,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
117,Shintaro Fujinami,29,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
118,Cam Gallagher,30,CLE,56,149,143,6,18,6,0,0,7,0,0,4,46,.126,.154,.168,.322,-9,24,3,1,0,1,0,2
119,Joey Gallo*,29,MIN,111,332,282,39,50,9,1,21,40,1,1,48,142,.177,.301,.440,.741,101,124,3,2,0,0,1,37H89/D
120,Adolis García,30,TEX,148,632,555,108,136,29,0,39,107,9,1,65,175,.245,.328,.508,.836,123,282,12,6,0,6,0,*9/8DH
121,Maikel García,23,KCR,123,515,464,59,126,20,4,4,50,23,7,38,115,.272,.323,.358,.681,88,166,9,2,1,10,0,56/D4H
122,Kyle Garlick,31,MIN,14,30,28,2,5,1,0,2,4,0,0,2,11,.179,.233,.429,.662,77,12,0,0,0,0,0,/9H7D
123,Mitch Garver,32,TEX,87,344,296,45,80,11,0,19,50,0,0,44,82,.270,.370,.500,.870,134,148,6,3,0,0,1,D2/H3
124,Zack Gelof,23,OAK,69,300,270,40,72,20,1,14,32,14,2,26,82,.267,.337,.504,.840,137,136,5,3,0,1,1,4
125,Kyle Gibson,35,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
126,Logan Gillaspie,26,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
127,Andrés Giménez*,24,CLE,153,616,557,76,140,27,5,15,62,30,6,32,112,.251,.314,.399,.712,98,222,10,20,4,3,3,*4/H
128,Oscar González,25,CLE,54,180,173,15,37,7,2,2,12,0,0,5,46,.214,.239,.312,.551,53,54,2,1,0,1,0,9D/H7
129,Romy Gonzalez,26,CHW,44,97,93,11,18,4,2,3,14,7,0,2,36,.194,.208,.376,.585,55,35,0,0,1,1,0,4H/9D7658
130,Nick Gordon*,27,MIN,34,93,91,13,16,5,1,2,7,0,0,1,11,.176,.185,.319,.503,35,29,1,0,1,0,0,874H/6
131,Yasmani Grandal#,34,CHW,118,405,363,33,85,14,0,8,33,0,0,36,86,.234,.309,.339,.647,77,123,11,4,0,2,1,2HD/3
132,Kendall Graveman,32,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
133,Kendall Graveman,32,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
134,Jon Gray,31,TEX,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
135,Tristan Gray*,27,TBR,2,5,5,1,2,0,0,1,1,0,0,0,0,.400,.400,1.000,1.400,272,5,0,0,0,0,0,/36
136,Riley Greene*,22,DET,99,416,378,51,109,19,4,11,37,7,0,35,114,.288,.349,.447,.796,117,169,7,1,0,2,0,8/D79H
137,Zack Greinke,39,KCR,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
138,Randal Grichuk,31,LAA,54,208,194,25,42,12,1,8,17,0,0,11,45,.216,.264,.412,.677,80,80,5,2,0,1,0,7/H8D
139,Robbie Grossman#,33,TEX,115,420,353,56,84,23,1,10,49,1,0,57,98,.238,.340,.394,.734,100,139,8,2,0,8,0,7D9H
140,Vladimir Guerrero Jr.,24,TOR,156,682,602,78,159,30,0,26,94,5,3,67,100,.264,.345,.444,.788,117,267,23,9,0,4,5,*3D/H
141,Eric Haase,30,TOT,89,293,274,22,55,8,1,4,26,4,1,17,81,.201,.247,.281,.528,45,77,11,0,1,1,1,27H/D9
142,Eric Haase,30,DET,86,282,264,22,53,8,1,4,26,3,1,16,78,.201,.246,.284,.530,45,75,10,0,1,1,1,27H/D9
143,Eric Haase,30,CLE,3,11,10,0,2,0,0,0,0,1,0,1,3,.200,.273,.200,.473,36,2,1,0,0,0,0,/2
144,Sam Haggerty#,29,SEA,52,108,91,13,23,3,1,1,5,10,1,15,17,.253,.364,.341,.705,102,31,0,1,1,0,0,H7D4/389
145,DL Hall*,24,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
146,Billy Hamilton,32,CHW,3,2,2,2,0,0,0,0,0,2,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/H9
147,Caleb Hamilton,28,BOS,4,6,5,0,0,0,0,0,0,0,0,1,5,.000,.167,.000,.167,-49,0,0,0,0,0,0,/2
148,David Hamilton*,25,BOS,15,39,33,2,4,2,0,0,0,2,1,6,10,.121,.256,.182,.438,22,6,1,0,0,0,0,6/4H
149,Adam Haseley*,27,CHW,28,39,36,6,8,2,0,0,2,1,0,3,8,.222,.282,.278,.560,54,10,1,0,0,0,0,9/H87D
150,Austin Hays,27,BAL,144,566,520,76,143,36,2,16,67,5,1,38,141,.275,.325,.444,.769,114,231,11,3,0,5,1,*7/89HD
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
151,Taylor Hearn*,28,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
152,Taylor Hearn*,28,TEX,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
153,Jonathan Heasley,26,KCR,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
154,Austin Hedges,30,TEX,16,25,24,1,5,0,0,0,2,0,0,0,8,.208,.208,.208,.417,14,5,0,0,1,0,0,2/1DH
155,Jonah Heim#,28,TEX,131,501,457,61,118,28,0,18,95,2,0,40,96,.258,.317,.438,.755,103,200,10,1,0,3,2,*2/DH
156,Tyler Heineman#,32,TOR,19,37,29,4,8,1,1,0,3,0,0,7,7,.276,.432,.379,.812,129,11,0,1,0,0,0,2/H
157,Gunnar Henderson*,22,BAL,150,622,560,100,143,29,9,28,82,10,3,56,159,.255,.325,.489,.814,125,274,10,3,0,3,1,56D/H
158,David Hensley,27,HOU,30,94,84,12,10,1,0,1,3,1,0,10,35,.119,.213,.167,.379,8,14,0,0,0,0,0,D/4H375
159,Carlos Hernández,26,KCR,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
160,Enrique Hernández,31,BOS,86,323,297,38,66,11,0,6,31,3,1,22,68,.222,.279,.320,.599,62,95,11,2,0,2,0,648/H
161,Teoscar Hernández,30,SEA,160,678,625,70,161,29,2,26,93,7,2,38,211,.258,.305,.435,.741,106,272,6,8,0,7,2,*9D/H
162,Aaron Hicks#,33,TOT,93,312,269,44,68,9,1,8,36,6,0,42,69,.253,.353,.383,.735,106,103,3,0,0,1,1,879H/D
163,Aaron Hicks#,33,NYY,28,76,69,9,13,2,0,1,5,0,0,7,20,.188,.263,.261,.524,45,18,0,0,0,0,0,7/8HD
164,Aaron Hicks#,33,BAL,65,236,200,35,55,7,1,7,31,6,0,35,49,.275,.381,.425,.806,127,85,3,0,0,1,1,897/DH
165,Kyle Higashioka,33,NYY,92,260,242,24,57,13,0,10,34,0,0,14,74,.236,.274,.413,.687,85,100,5,0,1,3,0,2/HD
166,Spencer Horwitz*,25,TOR,15,44,39,5,10,2,0,1,7,0,0,4,12,.256,.341,.385,.726,102,15,1,1,0,0,0,/D3H
167,Sam Huff,25,TEX,21,45,43,5,11,2,0,3,6,0,0,2,17,.256,.289,.512,.801,112,22,1,0,0,0,0,2/D3H
168,Cooper Hummel#,28,SEA,10,26,23,2,2,1,0,0,0,1,0,2,9,.087,.192,.130,.323,-6,3,1,1,0,0,0,/DH79
169,Andy Ibáñez,30,DET,114,383,356,42,94,23,2,11,41,1,0,24,69,.264,.312,.433,.744,102,154,7,1,1,1,0,4H57/93D
170,Kyle Isbel*,26,KCR,91,313,292,45,70,22,2,5,34,7,1,17,59,.240,.282,.380,.662,80,111,5,1,1,2,0,8/HD
171,Travis Jankowski*,32,TEX,107,287,247,34,65,12,1,1,30,19,1,35,42,.263,.357,.332,.689,90,82,6,2,1,2,0,7H98/D
172,Danny Jansen,28,TOR,86,301,268,38,61,15,0,17,53,0,0,23,62,.228,.312,.474,.786,115,127,3,10,0,0,1,2H/D
173,Kenley Jansen#,35,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
174,Ryan Jeffers,26,MIN,96,335,286,46,79,15,2,14,43,3,2,33,93,.276,.369,.490,.858,134,140,6,10,4,2,1,2H/D
175,Eloy Jiménez,26,CHW,120,489,456,50,124,23,0,18,64,0,0,30,93,.272,.317,.441,.758,104,201,13,1,0,2,2,D9/H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
176,Aaron Judge,31,NYY,106,458,367,79,98,16,0,37,75,3,1,88,130,.267,.406,.613,1.019,175,225,5,0,0,3,9,9D8/H
177,Edouard Julien*,24,MIN,109,408,338,60,89,16,1,16,37,3,0,64,128,.263,.381,.459,.839,130,155,8,2,1,3,0,4DH/3
178,Corey Julks,27,HOU,93,323,298,35,73,14,0,6,33,15,3,22,75,.245,.297,.352,.650,79,105,6,1,0,2,0,7DH/9
179,Josh Jung,25,TEX,122,515,478,75,127,25,1,23,70,1,3,30,151,.266,.315,.467,.781,109,223,7,5,0,2,0,*5/H
180,Jarred Kelenic*,23,SEA,105,416,372,44,94,25,2,11,49,13,5,41,132,.253,.327,.419,.746,109,156,6,1,0,2,4,79/8HD
181,Carson Kelly,28,DET,18,59,52,7,9,2,0,1,7,0,0,7,17,.173,.271,.269,.540,50,14,0,0,0,0,0,2/DH1
