Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Marcus Semien SS,4.0,1.0,2.0,2.0,0.0,1.0,4.0,0.276,0.325,0.395,0.72,18.0,11.0,0.159,0.89,0.197,-0.038%,0.09%,0.8,1.7,1.0,3.0,HR
Mark Canha CF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.26,0.313,0.49,0.803,19.0,13.0,-0.08,0.81,0.0,-0.080%,-0.04%,0.73,-0.8,1.0,0.0,
Jed Lowrie 2B,2.0,0.0,0.0,0.0,2.0,1.0,4.0,0.325,0.385,0.55,0.935,21.0,9.0,0.053,0.75,0.077,-0.024%,0.03%,0.68,0.6,0.0,4.0,
Khris Davis DH,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.214,0.291,0.476,0.767,19.0,13.0,-0.064,1.48,0.057,-0.121%,-0.03%,1.33,-0.5,,,
Matt Chapman 3B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.231,0.326,0.429,0.755,20.0,13.0,-0.159,1.29,0.0,-0.159%,-0.09%,1.16,-1.6,0.0,2.0,GDP
Matt Olson 1B,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.238,0.327,0.404,0.731,23.0,14.0,0.008,0.87,0.063,-0.055%,0.00%,0.78,0.5,14.0,0.0,HR
Stephen Piscotty RF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.24,0.296,0.372,0.668,10.0,9.0,-0.122,1.11,0.0,-0.122%,-0.07%,0.99,-1.0,2.0,0.0,
Chad Pinder LF,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.265,0.333,0.456,0.789,10.0,2.0,0.051,0.62,0.051,0.000%,0.03%,0.56,0.5,1.0,0.0,
Matt Joyce PH-LF,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.207,0.355,0.405,0.76,9.0,5.0,0.023,0.81,0.048,-0.026%,0.01%,0.72,0.8,0.0,0.0,HR
Jonathan Lucroy C,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.284,0.352,0.379,0.731,20.0,16.0,-0.094,0.92,0.0,-0.094%,-0.05%,0.83,-1.0,5.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Trevor Cahill P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Ryan Dull P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chris Hatcher P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Danny Coulombe P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,31.0,4.0,5.0,4.0,5.0,13.0,36.0,0.161,0.278,0.452,0.729,169.0,105.0,-0.225,0.99,0.493,-0.719%,-0.12%,0.9,-0.8,24.0,13.0,
