Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mark Canha LF-CF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.239,0.374,0.403,0.777,16.0,10.0,-0.114,1.08,0.011,-0.125%,-0.09%,1.43,-1.0,4.0,0.0,2B
Jed Lowrie 2B,4.0,0.0,0.0,1.0,0.0,2.0,4.0,0.266,0.333,0.414,0.747,16.0,9.0,-0.061,1.1,0.005,-0.067%,-0.05%,1.45,-0.9,0.0,1.0,
Ramon Laureano CF,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.24,0.315,0.473,0.788,6.0,5.0,-0.038,0.66,0.0,-0.038%,-0.03%,0.87,-0.4,0.0,0.0,
Seth Brown LF,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.238,0.304,0.508,0.812,7.0,4.0,-0.019,0.34,0.0,-0.019%,-0.01%,0.46,-0.4,1.0,0.0,
Matt Olson 1B,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.267,0.348,0.534,0.883,16.0,10.0,0.024,0.75,0.085,-0.060%,0.02%,0.99,0.3,8.0,1.0,HR
Matt Chapman 3B,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.217,0.322,0.395,0.718,17.0,9.0,-0.056,0.54,0.0,-0.056%,-0.04%,0.71,-0.8,1.0,1.0,2B
Stephen Piscotty RF,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.215,0.295,0.367,0.663,17.0,10.0,0.015,0.37,0.029,-0.014%,0.01%,0.49,-0.2,3.0,0.0,
Sean Murphy C,4.0,0.0,1.0,1.0,0.0,2.0,4.0,0.188,0.31,0.365,0.674,15.0,11.0,0.068,0.56,0.107,-0.040%,0.05%,0.74,0.5,10.0,3.0,2B
Mitch Moreland DH,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.221,0.296,0.384,0.68,16.0,12.0,-0.002,0.71,0.046,-0.048%,-0.00%,0.94,-0.3,,,
Elvis Andrus SS,3.0,1.0,2.0,0.0,0.0,1.0,3.0,0.174,0.215,0.231,0.447,11.0,8.0,0.247,1.17,0.256,-0.008%,0.20%,1.54,2.0,0.0,2.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
James Kaprielian P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Burch Smith P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Lou Trivino P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jake Diekman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,4.0,8.0,3.0,1.0,12.0,35.0,0.235,0.257,0.441,0.698,137.0,88.0,0.064,0.75,0.539,-0.475%,0.05%,1.0,-1.1,27.0,9.0,
