Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 3",boxscore,BAL,,TBD,W,9,6,,1-0,1,Tied,Lopez,Kazmir,Ray,2:48,D,46986,1.08,+,
2,"Wednesday, Apr 5",boxscore,BAL,,TBD,W,16,6,,2-0,1,up 0.5,Bédard,McClung,,3:10,N,16083,1.14,++,
3,"Thursday, Apr 6",boxscore,BAL,,TBD,L,0,2,,2-1,1,Tied,Hendrickson,Benson,,2:23,N,13194,1.17,-,
4,"Friday, Apr 7",boxscore,BAL,,BOS,L,8,14,,2-2,2,1.0,Clement,Cabrera,,3:30,N,37063,1.14,--,
5,"Saturday, Apr 8",boxscore,BAL,,BOS,L,1,2,,2-3,3,2.0,Schilling,Chen,Papelbon,3:16,N,41166,1.09,---,
6,"Sunday, Apr 9",boxscore,BAL,,BOS,L,1,4,,2-4,4,3.0,Wakefield,Lopez,Papelbon,2:50,D,37998,1.06,----,
7,"Monday, Apr 10",boxscore,BAL,@,TBD,W,6,3,,3-4,3,2.5,Bédard,McClung,Ray,2:52,N,40199,.98,+,
8,"Tuesday, Apr 11",boxscore,BAL,@,TBD,W,8,4,,4-4,2,2.5,Benson,Hammel,Ray,2:47,N,12600,1.04,++,
9,"Wednesday, Apr 12",boxscore,BAL,@,TBD,L,4,7,,4-5,4,2.5,Camp,Rleal,Miceli,2:58,N,10707,1.06,-,
10,"Thursday, Apr 13",boxscore,BAL,@,TBD,W,6,5,,5-5,4,1.5,Ray,Miceli,,2:24,N,13042,1.03,+,
11,"Friday, Apr 14",boxscore,BAL,,LAA,W-wo,6,5,,6-5,3,1.5,Byrdak,Shields,,2:20,N,25415,1.00,++,
12,"Saturday, Apr 15",boxscore,BAL,,LAA,W,3,2,,7-5,2,0.5,Bédard,Colón,Ray,2:24,D,24497,1.04,+++,
13,"Sunday, Apr 16",boxscore,BAL,,LAA,L,3,9,,7-6,2,1.5,Lackey,Benson,,2:42,D,19904,1.07,-,
14,"Monday, Apr 17",boxscore,BAL,,LAA,W,4,2,,8-6,2,1.5,Cabrera,Weaver,Ray,2:12,N,15691,1.02,+,
15,"Tuesday, Apr 18",boxscore,BAL,,CLE,L,1,15,,8-7,2,2.5,Johnson,Chen,,2:54,N,17354,1.07,-,
16,"Wednesday, Apr 19",boxscore,BAL,,CLE,W,18,9,,9-7,2,2.5,Halama,Westbrook,,3:36,N,19510,1.04,+,
