Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Sunday, Apr 4",boxscore,BOS,@,BAL,L,2,7,,0-1,5,1.0,Ponson,Martinez,Ryan,3:21,N,47683,1.08,-,
2,"Tuesday, Apr 6",boxscore,BOS,@,BAL,W,4,1,,1-1,2,0.5,Schilling,DuBose,Foulke,2:53,D,35355,1.06,+,
3,"Wednesday, Apr 7",boxscore,BOS,@,BAL,W,10,3,,2-1,1,up 0.5,Lowe,Ainsworth,,2:50,N,28373,1.15,++,
4,"Thursday, Apr 8",boxscore,BOS,@,BAL,L-wo,2,3,13,2-2,2,0.5,Lopez,Jones,,4:37,N,31121,1.17,-,
5,"Friday, Apr 9",boxscore,BOS,,TOR,L,5,10,,2-3,3,1.0,Speier,Timlin,,2:56,D,34337,1.10,--,
6,"Saturday, Apr 10",boxscore,BOS,,TOR,W,4,1,,3-3,1,Tied,Martinez,Halladay,Foulke,2:13,N,35305,1.03,+,
7,"Sunday, Apr 11",boxscore,BOS,,TOR,W-wo,6,4,12,4-3,1,Tied,Malaska,Lopez,,3:53,D,34286,1.13,++,
8,"Thursday, Apr 15",boxscore,BOS,,BAL,L,7,12,11,4-4,2,0.5,Groom,Arroyo,,4:28,N,35271,1.17,-,
9,"Friday, Apr 16",boxscore,BOS,,NYY,W,6,2,,5-4,1,Tied,Wakefield,Vazquez,,3:07,N,35163,1.15,+,
10,"Saturday, Apr 17",boxscore,BOS,,NYY,W,5,2,,6-4,1,Tied,Schilling,Mussina,,3:05,D,35023,1.18,++,
11,"Sunday, Apr 18",boxscore,BOS,,NYY,L,3,7,,6-5,2,1.0,Quantrill,Lowe,,3:20,D,35011,1.21,-,
12,"Monday, Apr 19",boxscore,BOS,,NYY,W,5,4,,7-5,2,0.5,Timlin,Gordon,Foulke,2:53,D,35027,1.20,+,
13,"Tuesday, Apr 20",boxscore,BOS,@,TOR,W,4,2,,8-5,2,0.5,Martinez,Halladay,Foulke,2:32,N,26010,1.20,++,
14,"Wednesday, Apr 21",boxscore,BOS,@,TOR,W,4,2,,9-5,1,up 0.5,Wakefield,Lilly,Foulke,2:50,N,16163,1.19,+++,
15,"Thursday, Apr 22",boxscore,BOS,@,TOR,L,3,7,,9-6,2,0.5,Adams,Schilling,,2:48,N,16480,1.26,-,
16,"Friday, Apr 23",boxscore,BOS,@,NYY,W,11,2,,10-6,2,0.5,Lowe,Contreras,,3:16,N,55001,1.30,+,
17,"Saturday, Apr 24",boxscore,BOS,@,NYY,W,3,2,12,11-6,1,up 0.5,Foulke,Quantrill,Timlin,4:05,D,55195,1.34,++,
18,"Sunday, Apr 25",boxscore,BOS,@,NYY,W,2,0,,12-6,1,up 1.5,Martinez,Vazquez,Williamson,2:48,D,55338,1.35,+++,
19,"Wednesday, Apr 28",boxscore,BOS,,TBD,W,6,0,,13-6,1,up 2.0,Schilling,Abbott,,2:36,N,35120,1.38,++++,
