Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 5",boxscore,TOR,@,TEX,L-wo,4,5,,0-1,4,1.0,Francisco,Frasor,,2:36,D,50299,.99,-,
2,"Wednesday, Apr 7",boxscore,TOR,@,TEX,W,7,4,,1-1,3,1.0,Tallet,Nippert,Frasor,2:56,N,22890,.91,+,
3,"Thursday, Apr 8",boxscore,TOR,@,TEX,W,3,1,,2-1,1,Tied,Janssen,Francisco,Frasor,2:45,D,14707,.99,++,
4,"Friday, Apr 9",boxscore,TOR,@,BAL,W,7,6,,3-1,1,Tied,Janssen,Gonzalez,Gregg,2:54,D,48891,1.14,+++,
5,"Saturday, Apr 10",boxscore,TOR,@,BAL,W,3,0,,4-1,1,up 1.0,Eveland,Hernandez,Frasor,2:24,N,21148,1.27,++++,
6,"Sunday, Apr 11",boxscore,TOR,@,BAL,W,5,2,,5-1,1,up 1.0,Janssen,Millwood,Gregg,2:22,D,22499,1.23,+++++,
7,"Monday, Apr 12",boxscore,TOR,,CHW,L,7,8,11,5-2,1,up 0.5,Thornton,Accardo,Jenks,3:29,N,46321,1.18,-,
8,"Tuesday, Apr 13",boxscore,TOR,,CHW,W,4,2,,6-2,1,up 0.5,Romero,Floyd,Gregg,2:11,N,12167,1.15,+,
9,"Wednesday, Apr 14",boxscore,TOR,,CHW,L,1,11,,6-3,1,Tied,Danks,Morrow,,2:47,N,10610,1.14,-,
10,"Thursday, Apr 15",boxscore,TOR,,CHW,W,7,3,,7-3,1,up 0.5,Eveland,García,,2:47,N,10744,1.06,+,
11,"Friday, Apr 16",boxscore,TOR,,LAA,L,5,7,,7-4,3,0.5,Weaver,Marcum,Rodney,2:48,N,14779,1.18,-,
12,"Saturday, Apr 17",boxscore,TOR,,LAA,L,3,6,,7-5,3,1.5,Saunders,Tallet,Rodney,2:41,D,17187,1.07,--,
13,"Sunday, Apr 18",boxscore,TOR,,LAA,L,1,3,,7-6,3,2.5,Santana,Romero,,2:21,D,14246,1.08,---,
14,"Monday, Apr 19",boxscore,TOR,,KCR,W,8,1,,8-6,3,2.5,Morrow,Bannister,,2:42,N,10314,1.02,+,
15,"Tuesday, Apr 20",boxscore,TOR,,KCR,W,4,3,,9-6,3,2.0,Camp,Davies,Gregg,2:30,N,10565,1.05,++,
16,"Wednesday, Apr 21",boxscore,TOR,,KCR,L,3,4,10,9-7,3,3.0,Tejeda,Downs,Soria,2:40,D,15577,1.10,-,
17,"Friday, Apr 23",boxscore,TOR,@,TBR,W,6,5,,10-7,3,2.0,Cecil,Garza,Gregg,3:15,N,22056,1.23,+,
18,"Saturday, Apr 24",boxscore,TOR,@,TBR,L,3,9,,10-8,3,3.0,Wheeler,Downs,,2:55,N,23870,1.36,-,
19,"Sunday, Apr 25",boxscore,TOR,@,TBR,L,0,6,,10-9,3,4.0,Price,Morrow,,2:38,D,23250,1.27,--,
20,"Monday, Apr 26",boxscore,TOR,,BOS,L,12,13,,10-10,3,4.5,Schoeneweis,Camp,Papelbon,4:03,N,13847,1.09,---,
21,"Tuesday, Apr 27",boxscore,TOR,,BOS,L,1,2,,10-11,3,5.5,Buchholz,Downs,Ramirez,2:49,N,14776,.97,----,
22,"Wednesday, Apr 28",boxscore,TOR,,BOS,L,0,2,,10-12,4,6.5,Lester,Cecil,Papelbon,2:54,N,15276,.95,-----,
23,"Thursday, Apr 29",boxscore,TOR,,OAK,W,6,3,,11-12,4,6.5,Romero,Duchscherer,Gregg,2:37,N,10721,.76,+,
