Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 6",boxscore,NYY,@,BAL,L,5,10,,0-1,5,1.0,Guthrie,Sabathia,,3:31,D,48607,1.11,-,
2,"Wednesday, Apr 8",boxscore,NYY,@,BAL,L,5,7,,0-2,5,2.0,Uehara,Wang,Sherrill,2:57,N,22856,1.07,--,
3,"Thursday, Apr 9",boxscore,NYY,@,BAL,W,11,2,,1-2,4,1.5,Burnett,Simon,,3:10,D,28534,1.00,+,
4,"Friday, Apr 10",boxscore,NYY,@,KCR,W,4,1,,2-2,3,1.5,Pettitte,Ponson,Rivera,2:37,D,38098,.99,++,
5,"Saturday, Apr 11",boxscore,NYY,@,KCR,W,6,1,,3-2,3,1.5,Sabathia,Ramirez,,3:04,N,31271,1.05,+++,
6,"Sunday, Apr 12",boxscore,NYY,@,KCR,L,4,6,,3-3,3,1.5,Cruz,Coke,Soria,2:45,D,17629,1.06,-,
7,"Monday, Apr 13",boxscore,NYY,@,TBR,L,5,15,,3-4,4,2.5,Kazmir,Wang,,3:29,N,36973,1.15,--,
8,"Tuesday, Apr 14",boxscore,NYY,@,TBR,W,7,2,,4-4,3,2.0,Burnett,Howell,,2:58,N,36973,1.10,+,
9,"Wednesday, Apr 15",boxscore,NYY,@,TBR,W,4,3,,5-4,3,1.5,Bruney,Percival,Rivera,3:00,D,25171,1.15,++,
10,"Thursday, Apr 16",boxscore,NYY,,CLE,L,2,10,,5-5,3,2.5,Lee,Veras,,3:56,D,48271,1.08,-,
11,"Friday, Apr 17",boxscore,NYY,,CLE,W,6,5,,6-5,3,1.5,Bruney,Lewis,Rivera,3:24,D,45101,1.05,+,
12,"Saturday, Apr 18",boxscore,NYY,,CLE,L,4,22,,6-6,3,2.5,Hernández,Wang,,3:49,D,45167,1.08,-,
13,"Sunday, Apr 19",boxscore,NYY,,CLE,W,7,3,,7-6,2,2.5,Albaladejo,Lewis,,3:23,D,43068,1.06,+,
14,"Tuesday, Apr 21",boxscore,NYY,,OAK,W,5,3,,8-6,2,1.5,Pettitte,Eveland,Rivera,2:50,N,42065,1.06,++,
15,"Wednesday, Apr 22",boxscore,NYY,,OAK,W-wo,9,7,14,9-6,2,1.5,Veras,Giese,,4:57,D,43342,1.09,+++,
16,"Friday, Apr 24",boxscore,NYY,@,BOS,L-wo,4,5,11,9-7,3,3.0,Ramirez,Marte,,4:21,N,38163,1.33,-,
17,"Saturday, Apr 25",boxscore,NYY,@,BOS,L,11,16,,9-8,3,3.0,Okajima,Albaladejo,,4:21,D,37699,1.24,--,
18,"Sunday, Apr 26",boxscore,NYY,@,BOS,L,1,4,,9-9,3,4.0,Masterson,Pettitte,Saito,3:09,N,38154,1.30,---,
19,"Monday, Apr 27",boxscore,NYY,@,DET,L,2,4,,9-10,3,4.0,Verlander,Sabathia,,2:19,N,28784,1.06,----,
20,"Tuesday, Apr 28",boxscore,NYY,@,DET,W,11,0,,10-10,3,4.0,Hughes,Perry,,3:23,N,25519,1.02,+,
21,"Wednesday, Apr 29",boxscore,NYY,@,DET,W,8,6,,11-10,3,3.0,Chamberlain,Porcello,,2:57,N,28348,1.02,++,
22,"Thursday, Apr 30",boxscore,NYY,,LAA,W,7,4,,12-10,3,2.0,Coke,Speier,Rivera,2:54,N,43388,1.10,+++,
Gm#,May,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
23,"Friday, May 1",boxscore,NYY,,LAA,W-wo,10,9,,13-10,3,2.0,Albaladejo,Fuentes,,3:27,N,44058,1.10,++++,
24,"Saturday, May 2",boxscore,NYY,,LAA,L,4,8,,13-11,3,3.0,Palmer,Sabathia,,3:21,D,44970,1.18,-,
25,"Monday, May 4",boxscore,NYY,,BOS,L,4,6,,13-12,3,3.5,Lester,Hughes,Papelbon,3:48,N,46426,1.36,--,
26,"Tuesday, May 5",boxscore,NYY,,BOS,L,3,7,,13-13,3,4.5,Beckett,Chamberlain,,3:47,N,46810,1.30,---,
27,"Wednesday, May 6",boxscore,NYY,,TBR,L,3,4,10,13-14,3,5.5,Balfour,Coke,Percival,3:41,N,42585,1.04,----,
28,"Thursday, May 7",boxscore,NYY,,TBR,L,6,8,,13-15,3,5.5,Shouse,Rivera,Nelson,3:27,N,43769,1.01,-----,
29,"Friday, May 8",boxscore,NYY,@,BAL,W,4,0,,14-15,3,4.5,Sabathia,Guthrie,,2:32,N,36926,.88,+,
30,"Saturday, May 9",boxscore,NYY,@,BAL,L,5,12,,14-16,3,5.5,Eaton,Hughes,,2:49,N,41825,1.00,-,
31,"Sunday, May 10",boxscore,NYY,@,BAL,W,5,3,,15-16,3,5.5,Chamberlain,Johnson,Rivera,3:06,D,33290,.94,+,
32,"Tuesday, May 12",boxscore,NYY,@,TOR,L,1,5,,15-17,3,6.5,Halladay,Burnett,,2:22,N,43737,1.09,-,
33,"Wednesday, May 13",boxscore,NYY,@,TOR,W,8,2,,16-17,3,5.5,Pettitte,Richmond,,3:09,N,20164,1.03,+,
34,"Thursday, May 14",boxscore,NYY,@,TOR,W,3,2,,17-17,3,4.5,Sabathia,Carlson,Rivera,2:52,N,22667,1.18,++,
35,"Friday, May 15",boxscore,NYY,,MIN,W-wo,5,4,,18-17,3,4.5,Veras,Nathan,,3:37,N,43856,1.12,+++,
36,"Saturday, May 16",boxscore,NYY,,MIN,W-wo,6,4,11,19-17,3,4.5,Aceves,Breslow,,3:35,D,45455,1.11,++++,
37,"Sunday, May 17",boxscore,NYY,,MIN,W-wo,3,2,10,20-17,3,4.5,Aceves,Crain,,3:30,D,44804,1.19,+++++,
38,"Monday, May 18",boxscore,NYY,,MIN,W,7,6,,21-17,3,4.5,Pettitte,Perkins,Coke,3:29,N,43244,1.20,++++++,
39,"Tuesday, May 19",boxscore,NYY,,BAL,W,9,1,,22-17,3,3.5,Sabathia,Bergesen,,2:49,N,42838,1.27,+++++++,
40,"Wednesday, May 20",boxscore,NYY,,BAL,W,11,4,,23-17,3,2.5,Hughes,Guthrie,Rivera,2:38,N,43903,1.30,++++++++,
41,"Thursday, May 21",boxscore,NYY,,BAL,W,7,4,,24-17,3,1.5,Aceves,Eaton,Rivera,2:45,N,43342,1.31,+++++++++,
