Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 6",boxscore,BAL,@,TBR,W,6,2,,1-0,1,Tied,Tillman,Archer,,3:01,D,31042,1.04,+,
2,"Tuesday, Apr 7",boxscore,BAL,@,TBR,W,6,5,,2-0,1,up 0.5,Gausman,Karns,Britton,3:22,N,13906,1.10,++,
3,"Wednesday, Apr 8",boxscore,BAL,@,TBR,L,0,2,,2-1,1,up 0.5,Odorizzi,González,Boxberger,3:00,N,13569,1.14,-,
4,"Friday, Apr 10",boxscore,BAL,,TOR,L,5,12,,2-2,3,1.0,Buehrle,Norris,,2:45,D,45936,1.11,--,
5,"Saturday, Apr 11",boxscore,BAL,,TOR,W,7,1,,3-2,2,1.0,Jiménez,Sanchez,,2:34,N,38897,1.09,+,
6,"Sunday, Apr 12",boxscore,BAL,,TOR,L,7,10,,3-3,3,1.0,Loup,Tillman,Castro,3:17,D,32522,1.11,-,
7,"Monday, Apr 13",boxscore,BAL,,NYY,L,5,6,,3-4,4,2.0,Pineda,Hunter,Miller,3:09,N,21633,1.02,--,
8,"Tuesday, Apr 14",boxscore,BAL,,NYY,W,4,3,,4-4,3,2.0,González,Sabathia,Britton,2:29,N,19283,.94,+,
9,"Wednesday, Apr 15",boxscore,BAL,,NYY,W,7,5,,5-4,2,1.0,Brach,Carpenter,Britton,3:14,N,23409,.99,++,
10,"Friday, Apr 17",boxscore,BAL,@,BOS,L-wo,2,3,,5-5,3,2.0,Uehara,Matusz,,3:13,N,34341,1.09,-,
11,"Saturday, Apr 18",boxscore,BAL,@,BOS,W,4,1,,6-5,2,1.0,Tillman,Buchholz,Britton,3:24,D,37655,1.09,+,
12,"Sunday, Apr 19",boxscore,BAL,@,BOS,W,8,3,,7-5,1,Tied,González,Porcello,,3:14,D,37761,1.13,++,
13,"Monday, Apr 20",boxscore,BAL,@,BOS,L,1,7,7,7-6,2,1.0,Masterson,Chen,,2:21,D,36829,1.21,-,
14,"Tuesday, Apr 21",boxscore,BAL,@,TOR,L,6,13,,7-7,2,2.0,Buehrle,Norris,,2:53,N,14184,1.10,--,
15,"Wednesday, Apr 22",boxscore,BAL,@,TOR,L,2,4,,7-8,4,2.0,Sanchez,Jiménez,Castro,2:36,N,15606,1.05,---,
16,"Thursday, Apr 23",boxscore,BAL,@,TOR,L,6,7,,7-9,5,2.0,Hutchison,Tillman,Castro,2:36,N,18581,1.01,----,
17,"Friday, Apr 24",boxscore,BAL,,BOS,L,5,7,,7-10,5,3.0,Ogando,Matusz,Uehara,3:29,N,37359,.96,-----,
18,"Saturday, Apr 25",boxscore,BAL,,BOS,W-wo,5,4,10,8-10,5,2.0,Matusz,Uehara,,2:57,N,36757,.89,+,
19,"Sunday, Apr 26",boxscore,BAL,,BOS,W,18,7,,9-10,4,2.0,Norris,Miley,,3:13,D,43802,.93,++,
20,"Wednesday, Apr 29",boxscore,BAL,,CHW,W,8,2,,10-10,4,2.0,Jiménez,Samardzija,,2:03,D,,.92,+++,
Gm#,May,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
21,"Friday, May 1",boxscore,BAL,@,TBR,L,0,2,,10-11,4,3.0,Colomé,Tillman,Boxberger,2:19,N,9945,1.01,-,2015-05-01 (Civil unrest; Played at TBA; BAL home team)
22,"Saturday, May 2",boxscore,BAL,@,TBR,W,4,0,,11-11,3,3.0,González,Archer,Brach,2:33,N,12789,.97,+,2015-05-02 (Civil unrest; Played at TBA; BAL home team)
