Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3"
t1,0-0,0,---,"7,(3-2) CBSBFBX",O,CHW,Kenny Lofton,Frank Castillo,-2%,48%,Flyball: CF
t1,0-0,1,---,"1,(0-0) X",O,CHW,Ray Durham,Frank Castillo,-2%,46%,Flyball: RF
t1,0-0,2,---,"6,(3-2) BCBFBX",,CHW,Magglio Ordonez,Frank Castillo,1%,47%,Single to LF (Line Drive to Deep LF)
t1,0-0,2,1--,"2,(0-1) CX",,CHW,Paul Konerko,Frank Castillo,3%,50%,Single to LF (Line Drive to Deep LF); Ordonez to 3B
t1,0-0,2,1-3,"4,(2-1) BFBX",O,CHW,Frank Thomas,Frank Castillo,-5%,45%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,"0 runs, 2 hits, 0 errors, 2 LOB. White Sox 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. White Sox 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. White Sox 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 1-2-3"
b1,0-0,0,---,"5,(2-2) BSBCX",O,BOS,Rickey Henderson,Jon Garland,2%,47%,Groundout: 2B-1B
b1,0-0,1,---,"6,(3-2) BBBCCX",O,BOS,Johnny Damon,Jon Garland,2%,49%,Groundout: 2B-1B
b1,0-0,2,---,"3,(0-2) CCS",O,BOS,Shea Hillenbrand,Jon Garland,1%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. White Sox 0, Red Sox 0."
"Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 6-7-8","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 6-7-8","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 6-7-8","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 6-7-8","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 6-7-8","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 6-7-8","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 6-7-8","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 6-7-8","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 6-7-8","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 6-7-8","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 6-7-8","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 6-7-8"
t2,0-0,0,---,"1,(0-0) X",O,CHW,Jose Valentin,Frank Castillo,-2%,48%,Groundout: 2B-1B
t2,0-0,1,---,"3,(2-0) BBX",O,CHW,Jeff Liefer,Frank Castillo,-2%,46%,Flyball: CF
t2,0-0,2,---,"5,(2-2) BCCBS",O,CHW,Mark Johnson,Frank Castillo,-1%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. White Sox 0, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, White Sox' Jon Garland facing 4-5-6"
b2,0-0,0,---,"3,(0-2) CFX",O,BOS,Brian Daubach,Jon Garland,2%,47%,Groundout: 2B-1B
b2,0-0,1,---,"3,(1-1) CBX",O,BOS,Jason Varitek,Jon Garland,2%,49%,Groundout: 1B-P
b2,0-0,2,---,"2,(1-0) BX",O,BOS,Trot Nixon,Jon Garland,1%,50%,Lineout: LF
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. White Sox 0, Red Sox 0."
"Top of the 3rd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 9-1-2","Top of the 3rd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 9-1-2","Top of the 3rd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 9-1-2","Top of the 3rd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 9-1-2","Top of the 3rd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 9-1-2","Top of the 3rd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 9-1-2","Top of the 3rd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 9-1-2","Top of the 3rd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 9-1-2","Top of the 3rd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 9-1-2","Top of the 3rd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 9-1-2","Top of the 3rd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 9-1-2","Top of the 3rd, White Sox Batting, Tied 0-0, Red Sox' Frank Castillo facing 9-1-2"
t3,0-0,0,---,"4,(1-2) CCBX",,CHW,Royce Clayton,Frank Castillo,4%,54%,Single to SS (Ground Ball)
t3,0-0,0,1--,"2,(0-1) LX",,CHW,Kenny Lofton,Frank Castillo,9%,63%,Single to RF (Ground Ball thru Deep 2B-1B); Clayton to 3B
t3,0-0,0,1-3,"4,(2-1) BCBC",,CHW,Ray Durham,Frank Castillo,2%,65%,Lofton Steals 2B
t3,0-0,0,-23,"5,(2-2) BCBCX",RO,CHW,Ray Durham,Frank Castillo,0%,65%,Groundout: 2B-1B; Clayton Scores; Lofton to 3B
t3,1-0,1,--3,"1,(0-0) X",O,CHW,Magglio Ordonez,Frank Castillo,-6%,59%,Groundout: 3B-1B
t3,1-0,2,--3,"5,(1-2) BCCFX",O,CHW,Paul Konerko,Frank Castillo,-4%,55%,Groundout: P-1B
,,,,,,,,,"1 run, 2 hits, 0 errors, 1 LOB. White Sox 1, Red Sox 0.","1 run, 2 hits, 0 errors, 1 LOB. White Sox 1, Red Sox 0.","1 run, 2 hits, 0 errors, 1 LOB. White Sox 1, Red Sox 0."
