Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Marcus Semien SS,5.0,1.0,1.0,0.0,0.0,1.0,5.0,0.271,0.322,0.376,0.697,28.0,20.0,-0.041,0.79,0.035,-0.076%,-0.02%,0.64,-0.7,3.0,3.0,
Chad Pinder LF,5.0,1.0,1.0,0.0,0.0,1.0,5.0,0.265,0.315,0.456,0.771,17.0,12.0,-0.037,0.77,0.053,-0.091%,-0.02%,0.62,-0.5,3.0,0.0,GDP
Jed Lowrie 2B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.329,0.383,0.557,0.939,15.0,10.0,-0.064,0.91,0.021,-0.086%,-0.03%,0.74,-0.6,2.0,1.0,
Khris Davis DH,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.218,0.292,0.485,0.777,21.0,14.0,-0.064,1.11,0.025,-0.090%,-0.03%,0.9,-0.8,,,
Matt Chapman 3B,3.0,1.0,2.0,2.0,1.0,0.0,4.0,0.237,0.333,0.441,0.774,15.0,8.0,0.209,1.07,0.242,-0.033%,0.10%,0.87,2.0,0.0,4.0,"2B,GDP"
Matt Olson 1B,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.231,0.323,0.381,0.704,22.0,9.0,-0.016,1.2,0.058,-0.074%,-0.01%,0.97,-0.1,10.0,1.0,HBP
Mark Canha CF,4.0,0.0,1.0,2.0,0.0,1.0,4.0,0.27,0.324,0.51,0.834,19.0,13.0,0.104,1.34,0.19,-0.086%,0.05%,1.08,0.8,4.0,0.0,2B
Dustin Fowler CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.188,0.267,0.454,,,,,,,,,,0.0,0.0,
Stephen Piscotty RF,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.248,0.304,0.384,0.688,21.0,15.0,0.006,0.87,0.083,-0.078%,0.00%,0.7,-0.1,1.0,0.0,HR
Jonathan Lucroy C,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.295,0.363,0.393,0.756,20.0,11.0,0.035,0.52,0.053,-0.018%,0.02%,0.41,0.2,4.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,
Daniel Mengden P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Lou Trivino P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Blake Treinen P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,5.0,9.0,5.0,3.0,5.0,38.0,0.265,0.342,0.412,0.754,178.0,112.0,0.132,0.95,0.76,-0.632%,0.06%,0.76,0.2,27.0,12.0,
